379504.62, 6674418.36, -36.91, 1
379504.85, 6674418.19, -36.79, 1
379505.07, 6674418.03, -36.78, 1
379505.29, 6674417.86, -36.37, 1
379505.51, 6674417.70, -36.24, 1
379505.74, 6674417.53, -35.91, 1
379505.96, 6674417.37, -35.72, 1
379506.19, 6674417.21, -35.44, 1
379506.41, 6674417.05, -35.38, 1
379506.64, 6674416.89, -35.17, 1
379506.87, 6674416.73, -34.97, 1
379507.10, 6674416.57, -34.82, 1
379507.32, 6674416.41, -34.97, 1
379507.55, 6674416.25, -34.91, 1
379507.78, 6674416.09, -34.97, 1
379508.01, 6674415.93, -34.78, 1
379508.24, 6674415.77, -34.82, 1
379508.47, 6674415.61, -34.70, 1
379508.70, 6674415.45, -34.48, 1
379508.93, 6674415.29, -34.29, 1
379509.16, 6674415.14, -34.39, 1
379509.39, 6674414.98, -34.33, 1
379509.62, 6674414.82, -34.32, 1
379509.85, 6674414.66, -34.43, 1
379510.08, 6674414.50, -34.55, 1
379510.32, 6674414.34, -34.45, 1
379510.55, 6674414.19, -34.38, 1
379510.78, 6674414.03, -34.37, 1
379511.01, 6674413.87, -34.46, 1
379511.24, 6674413.71, -34.39, 1
379511.47, 6674413.55, -34.29, 1
379511.70, 6674413.40, -34.24, 1
379511.93, 6674413.24, -34.21, 1
379512.16, 6674413.08, -34.13, 1
379512.40, 6674412.92, -33.98, 1
379512.63, 6674412.77, -34.00, 1
379512.86, 6674412.61, -33.90, 1
379513.10, 6674412.45, -33.84, 1
379513.33, 6674412.30, -33.80, 1
379513.56, 6674412.14, -33.75, 1
379513.80, 6674411.98, -33.72, 1
379514.03, 6674411.82, -33.79, 1
379514.27, 6674411.67, -33.77, 1
379514.50, 6674411.51, -33.85, 1
379514.74, 6674411.35, -33.84, 1
379514.97, 6674411.20, -33.72, 1
379515.21, 6674411.04, -33.59, 1
379515.45, 6674410.88, -33.68, 1
379515.68, 6674410.72, -33.55, 1
379515.92, 6674410.57, -33.56, 1
379516.16, 6674410.41, -34.69, 1
379516.39, 6674410.24, -34.51, 1
379516.63, 6674410.08, -34.67, 1
379516.87, 6674409.92, -34.63, 1
379517.10, 6674409.75, -34.59, 1
379517.34, 6674409.59, -34.64, 1
379517.58, 6674409.43, -34.64, 1
379517.81, 6674409.26, -34.66, 1
379518.05, 6674409.10, -34.70, 1
379518.29, 6674408.93, -34.63, 1
379518.53, 6674408.77, -34.49, 1
379518.76, 6674408.60, -34.63, 1
379519.00, 6674408.44, -34.65, 1
379519.24, 6674408.28, -34.69, 1
379519.48, 6674408.11, -34.68, 1
379519.72, 6674407.95, -34.59, 1
379519.96, 6674407.78, -34.69, 1
379520.20, 6674407.62, -34.69, 1
379520.43, 6674407.45, -34.61, 1
379520.67, 6674407.28, -34.62, 1
379520.91, 6674407.12, -34.60, 1
379521.15, 6674406.95, -34.68, 1
379521.39, 6674406.79, -34.81, 1
379521.63, 6674406.62, -34.62, 1
379521.87, 6674406.46, -34.40, 1
379522.11, 6674406.29, -33.53, 1
379522.36, 6674406.13, -33.72, 1
379522.60, 6674405.97, -33.44, 1
379522.84, 6674405.81, -33.35, 1
379523.09, 6674405.65, -33.18, 1
379523.33, 6674405.49, -33.09, 1
379523.58, 6674405.33, -33.15, 1
379523.82, 6674405.17, -33.57, 1
379524.06, 6674405.01, -33.76, 1
379524.31, 6674404.85, -33.96, 1
379524.55, 6674404.68, -33.95, 1
379524.79, 6674404.52, -33.71, 1
379525.03, 6674404.36, -33.34, 1
379525.28, 6674404.20, -33.34, 1
379525.52, 6674404.04, -33.22, 1
379525.77, 6674403.88, -33.12, 1
379526.01, 6674403.72, -33.29, 1
379526.26, 6674403.56, -33.22, 1
379526.50, 6674403.40, -33.54, 1
379526.74, 6674403.23, -33.45, 1
379526.99, 6674403.07, -33.74, 1
379527.23, 6674402.91, -33.54, 1
379527.47, 6674402.75, -33.99, 1
379527.72, 6674402.59, -33.92, 1
379527.96, 6674402.42, -33.69, 1
379528.20, 6674402.26, -35.73, 1
379528.44, 6674402.08, -35.10, 1
379528.68, 6674401.91, -35.13, 1
379528.92, 6674401.74, -35.86, 1
379529.16, 6674401.57, -35.09, 1
379529.41, 6674401.40, -35.30, 1
379529.65, 6674401.23, -35.91, 1
379529.89, 6674401.06, -35.66, 1
379530.13, 6674400.88, -35.68, 1
379530.37, 6674400.71, -35.34, 1
379530.61, 6674400.54, -35.76, 1
379530.85, 6674400.37, -35.69, 1
379531.08, 6674400.19, -35.71, 1
379531.32, 6674400.02, -35.65, 1
379531.56, 6674399.85, -35.62, 1
379531.80, 6674399.68, -35.96, 1
379532.04, 6674399.51, -35.97, 1
379532.28, 6674399.34, -35.63, 1
379532.52, 6674399.17, -35.64, 1
379532.76, 6674399.00, -35.66, 1
379533.00, 6674398.82, -35.59, 1
379533.23, 6674398.65, -35.58, 1
379533.47, 6674398.48, -35.65, 1
379533.71, 6674398.32, -36.06, 1
379533.94, 6674398.15, -35.63, 1
379534.17, 6674397.98, -34.53, 1
379534.41, 6674397.82, -34.44, 1
379534.64, 6674397.66, -34.38, 1
379534.87, 6674397.50, -34.27, 1
379535.10, 6674397.35, -34.33, 1
379535.33, 6674397.19, -34.38, 1
379535.56, 6674397.03, -34.46, 1
379535.79, 6674396.88, -34.55, 1
379536.01, 6674396.72, -34.42, 1
379536.24, 6674396.57, -34.48, 1
379536.46, 6674396.42, -34.47, 1
379536.68, 6674396.27, -34.32, 1
379536.90, 6674396.12, -34.40, 1
379537.12, 6674395.97, -34.38, 1
379537.33, 6674395.82, -34.50, 1
379537.55, 6674395.67, -34.36, 1
379537.76, 6674395.53, -34.48, 1
379537.97, 6674395.38, -34.54, 1
379538.17, 6674395.24, -34.35, 1
379538.38, 6674395.10, -34.43, 1
379538.58, 6674394.96, -34.48, 1
379538.78, 6674394.83, -34.60, 1
379538.98, 6674394.69, -34.48, 1
379539.18, 6674394.55, -34.46, 1
379539.37, 6674394.42, -34.37, 1
379539.56, 6674394.29, -33.67, 1
379539.75, 6674394.17, -33.62, 1
379539.94, 6674394.04, -33.52, 1
379540.12, 6674393.92, -33.49, 1
379540.30, 6674393.80, -33.50, 1
379540.48, 6674393.68, -33.60, 1
379540.65, 6674393.57, -33.58, 1
379540.82, 6674393.46, -33.51, 1
379540.99, 6674393.35, -33.53, 1
379541.15, 6674393.24, -33.44, 1
379541.31, 6674393.13, -33.34, 1
379541.47, 6674393.03, -33.26, 1
379541.62, 6674392.93, -33.21, 1
379541.77, 6674392.83, -33.31, 1
